token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
2-0	PKP073	2	per	per	linguistic	none	_	Begin=12.779	_	_	_	_
2-1	PKP073	2	far	far	linguistic	none	_	_	_	_	_	_
2-2	PKP073	2	sì	sì	linguistic	none	_	_	_	_	_	_
2-3	PKP073	2	che	che	linguistic	none	_	_	_	_	_	_
2-4	PKP073	2	tipo:	tipo	linguistic	none	_	End=14.149	3x1	_	_	_
3-0	PKP073	3	tutto	tutto	linguistic	none	_	Begin=14.789	_	_	_	_
3-1	PKP073	3	quello	quello	linguistic	none	_	_	_	_	_	_
3-2	PKP073	3	che	che	linguistic	none	_	_	_	_	_	_
3-3	PKP073	3	le	le	linguistic	none	_	_	_	_	_	_
3-4	PKP073	3	altre	altre	linguistic	none	_	_	_	_	_	_
3-5	PKP073	3	persone	persone	linguistic	none	_	_	_	_	_	_
3-6	PKP073	3	non	non	linguistic	none	_	_	_	_	_	_
3-7	PKP073	3	vedono,	vedono	linguistic	none	Intonation=WeaklyRising	End=16.989	_	_	_	_
4-0	PKP073	4	escluso	escluso	linguistic	none	_	Begin=17.249	_	_	_	_
4-1	PKP073	4	non	non	linguistic	none	_	_	_	_	_	_
4-2	PKP073	4	si	si	linguistic	none	_	_	_	_	_	_
4-3	PKP073	4	soffermano	soffermano	linguistic	none	_	_	_	_	_	_
4-4	PKP073	4	a	a	linguistic	none	_	_	_	_	_	_
4-5	PKP073	4	pensare	pensare	linguistic	none	_	_	_	_	_	_
4-6	PKP073	4	o	o	linguistic	none	_	_	_	_	_	_
4-7	PKP073	4	comunque	comunque	linguistic	none	_	_	_	_	_	_
4-8	PKP073	4	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
4-9	PKP073	4	non	non	linguistic	none	_	_	_	_	_	_
4-10	PKP073	4	ci	ci	linguistic	none	_	_	_	_	_	_
4-11	PKP073	4	danno	danno	linguistic	none	_	_	_	_	_	_
4-12	PKP073	4	peso,	peso	linguistic	none	Intonation=WeaklyRising	End=21.319	_	_	_	_
5-0	PKP073	5	>è	è	linguistic	none	_	Begin=23.009	_	Fast=0-1	_	_
5-1	PKP073	5	tipo	tipo	linguistic	none	_	_	_	Fast=0-4	_	_
5-2	PKP073	5	tutta	tutta	linguistic	none	_	_	_	Fast=0-5	_	_
5-3	PKP073	5	la	la	linguistic	none	_	_	_	Fast=0-2	_	_
5-4	PKP073	5	questione	questione	linguistic	none	_	_	_	Fast=0-9	_	_
5-5	PKP073	5	per	per	linguistic	none	_	_	_	Fast=0-3	_	_
5-6	PKP073	5	il	il	linguistic	none	_	_	_	Fast=0-2	_	_
5-7	PKP073	5	fatto	fatto	linguistic	none	_	_	_	Fast=0-5	_	_
5-8	PKP073	5	del<	del	linguistic	none	_	_	_	Fast=0-3	_	_
5-9	PKP073	5	quid	quid	linguistic	none	_	_	_	_	_	_
5-10	PKP073	5	intellettivo	intellettivo	linguistic	none	_	_	_	_	_	_
5-11	PKP073	5	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
5-12	PKP073	5	c(io)è	cioè	linguistic	none	_	_	_	_	1-3(0)	_
5-13	PKP073	5	non	non	linguistic	none	_	_	_	_	_	_
5-14	PKP073	5	so	so	linguistic	none	_	_	_	_	_	_
5-15	PKP073	5	come	come	linguistic	none	_	_	_	_	_	_
5-16	PKP073	5	spiegar[telo]	spiegartelo	linguistic	none	_	End=27.109	_	_	_	7-11(0)
6-0	PKP072	6	[del	del	linguistic	none	_	Begin=26.709	_	_	_	0-3(0)
6-1	PKP072	6	qui]d?	quid	linguistic	none	Intonation=Rising	End=27.609	_	_	_	0-3(0)
7-0	PKP073	7	del	del	linguistic	none	_	Begin=27.609	_	_	_	_
7-1	PKP073	7	q	q	linguistic	none	_	_	_	_	_	_
7-2	PKP073	7	del	del	linguistic	none	_	_	_	_	_	_
7-3	PKP073	7	[(quid)]	quid	linguistic	none	_	End=28.879	_	_	0-4(0)	0-4(1)
8-0	PKP070	8	[q::	q	linguistic	none	_	Begin=28.449	0x2	_	_	0-1(?)
8-1	PKP070	8	kiuai]	kiuai	linguistic	none	_	End=29.749	_	_	_	0-5(?)
9-0	PKP072	9	[del	del	linguistic	none	_	Begin=29.189	_	_	_	0-3(2)
9-1	PKP072	9	quid]e?	quide	linguistic	none	Intonation=Rising	End=29.859	_	_	_	0-4(2)
10-0	PKP073	10	esatto	esatto	linguistic	none	_	Begin=30.189	_	_	_	_
10-1	PKP073	10	del	del	linguistic	none	_	_	_	_	_	_
10-2	PKP073	10	kiuai	kiuai	linguistic	none	_	End=31.124	_	_	_	_
11-0	PKP073	11	[e:]	e	linguistic	none	_	Begin=31.659|End=32.219	0x1	_	_	0-1(3)
12-0	PKP072	12	[kiui]	kiui	linguistic	none	_	Begin=31.659|End=32.209	_	_	_	0-4(3)
13-0	PKP070	13	ki[ui]	kiui	linguistic	none	_	Begin=32.375|End=32.849	_	_	_	2-4(4)
14-0	PKP072	14	[q	q	linguistic	none	_	Begin=32.584	_	_	_	0-1(4)
14-1	PKP072	14	qi]	qi	linguistic	none	_	End=33.429	_	_	_	0-2(4)
15-0	PKP070	15	[no	no	linguistic	none	_	Begin=33.039	_	_	_	0-2(5)
15-1	PKP070	15	q]	q	linguistic	none	_	_	_	_	_	0-1(5)
15-2	PKP070	15	qi	qi	linguistic	none	_	_	_	_	_	_
15-3	PKP070	15	[qi]	qi	linguistic	none	_	_	_	_	_	0-2(6)
15-4	PKP070	15	((ride))	((ride))	nonverbalbehavior	none	_	End=34.569	_	_	_	_
16-0	PKP073	16	[qi]	qi	linguistic	none	_	Begin=33.766	_	_	_	0-2(6)
16-1	PKP073	16	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
16-2	PKP073	16	e	e	linguistic	none	_	_	_	_	_	_
16-3	PKP073	16	io	io	linguistic	none	_	_	_	_	_	_
16-4	PKP073	16	che	che	linguistic	none	_	_	_	_	_	_
16-5	PKP073	16	ti	ti	linguistic	none	_	_	_	_	_	_
16-6	PKP073	16	ho	ho	linguistic	none	_	_	_	_	_	_
16-7	PKP073	16	detto	detto	linguistic	none	_	End=35.033	_	_	_	_
17-0	PKP072	17	quid?	quid	linguistic	none	Intonation=Rising	Begin=35.104|End=35.809	_	_	_	_
18-0	PKP070	18	quid	quid	linguistic	none	_	Begin=35.859	_	_	_	_
18-1	PKP070	18	((ride))	((ride))	nonverbalbehavior	none	_	End=37.239	_	_	_	_
19-0	PKP072	19	tre	tre	linguistic	none	_	Begin=36.409	_	_	_	_
19-1	PKP072	19	volte,	volte	linguistic	none	Intonation=WeaklyRising	_	_	_	_	_
19-2	PKP072	19	[ma	ma	linguistic	none	_	_	_	_	_	0-2(7)
19-3	PKP072	19	vabbè]	vabbè	linguistic	none	_	End=37.689	_	_	_	0-5(7)
20-0	PKP073	20	[ah]	ah	linguistic	none	_	Begin=37.389|End=37.689	_	_	_	0-2(8)
21-0	PKP073	21	son	son	linguistic	none	_	Begin=37.949	_	_	_	_
21-1	PKP073	21	tipo	tipo	linguistic	none	_	_	_	_	_	_
21-2	PKP073	21	son	son	linguistic	none	_	_	_	_	_	_
21-3	PKP073	21	tipo	tipo	linguistic	none	_	_	_	_	_	_
21-4	PKP073	21	la	la	linguistic	none	_	_	_	_	_	_
21-5	PKP073	21	mamma	mamma	linguistic	none	_	_	_	_	_	_
21-6	PKP073	21	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_
21-7	PKP073	21	per	per	linguistic	none	_	_	_	_	_	_
21-8	PKP073	21	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	_
21-9	PKP073	21	per	per	linguistic	none	_	_	_	_	_	_
21-10	PKP073	21	la:	la	linguistic	none	_	_	1x1	_	_	_
21-11	PKP073	21	la	la	linguistic	none	_	_	_	_	_	_
21-12	PKP073	21	patina	patina	linguistic	none	_	_	_	_	_	_
21-13	PKP073	21	che	che	linguistic	none	_	_	_	_	_	_
21-14	PKP073	21	doveva	doveva	linguistic	none	_	_	_	_	_	_
21-15	PKP073	21	dare	dare	linguistic	none	_	_	_	_	_	_
21-16	PKP073	21	alla	alla	linguistic	none	_	_	_	_	_	_
21-17	PKP073	21	tavola	tavola	linguistic	none	_	End=43.109	_	_	_	_
22-0	PKP070	22	((ride))	((ride))	nonverbalbehavior	none	_	Begin=43.149|End=44.009	_	_	_	_
23-0	PKP072	23	il	il	linguistic	none	_	Begin=43.989	_	_	_	_
23-1	PKP072	23	flatt[ing	flatting	linguistic	none	_	_	_	_	_	5-8(9)
23-2	PKP072	23	il	il	linguistic	none	_	_	_	_	_	0-2(9)
23-3	PKP072	23	fletting	fletting	linguistic	none	_	_	_	_	_	0-8(9)
23-4	PKP072	23	il	il	linguistic	none	_	_	_	_	_	0-2(9)
23-5	PKP072	23	(flexlo)]	flexlo	linguistic	none	_	End=47.249	_	_	0-6(0)	0-6(9)
24-0	PKP073	24	[il	il	linguistic	none	_	Begin=44.839	_	_	_	0-2(9)
24-1	PKP073	24	flatting	flatting	linguistic	none	_	_	_	_	_	0-8(9)
24-2	PKP073	24	((ride))	((ride))	nonverbalbehavior	none	_	_	_	_	_	0-6(9)
24-3	PKP073	24	no	no	linguistic	none	_	_	_	_	_	0-2(9)
24-4	PKP073	24	flatting	flatting	linguistic	none	_	_	_	_	_	0-8(9)
24-5	PKP073	24	si]	si	linguistic	none	_	_	_	_	_	0-2(9)
24-6	PKP073	24	chiama	chiama	linguistic	none	_	_	_	_	_	_
24-7	PKP073	24	e	e	linguistic	none	_	_	_	_	_	_
24-8	PKP073	24	la	la	linguistic	none	_	_	_	_	_	_
24-9	PKP073	24	mamma	mamma	linguistic	none	_	_	_	_	_	_
24-10	PKP073	24	fa	fa	linguistic	none	_	End=48.15	_	_	_	_
25-0	PKP073	25	flattex	flattex	linguistic	none	_	Begin=48.269|End=49.029	_	_	_	_
26-0	PKP073	26	flatter	flatter	linguistic	none	_	Begin=49.329|End=49.939	_	_	_	_
27-0	PKP070	27	((ride))	((ride))	nonverbalbehavior	none	_	Begin=50.119|End=50.999	_	_	_	_
28-0	PKP073	28	[flat]	flat	linguistic	none	_	Begin=50.239	_	_	_	0-4(?)
28-1	PKP073	28	((ride))	((ride))	nonverbalbehavior	none	_	End=52.459	_	_	_	_
29-0	PKP072	29	((ride))	((ride))	nonverbalbehavior	none	_	Begin=51.269|End=52.479	_	_	_	_
30-0	PKP070	30	((ride))	((ride))	nonverbalbehavior	none	_	Begin=52.209|End=53.219	_	_	_	_
31-0	PKP073	31	ha	ha	linguistic	none	_	Begin=53.105	_	_	_	_
31-1	PKP073	31	cambiato	cambiato	linguistic	none	_	_	_	_	_	_
31-2	PKP073	31	ha	ha	linguistic	none	_	_	_	_	_	_
31-3	PKP073	31	cambiato	cambiato	linguistic	none	_	_	_	_	_	_
31-4	PKP073	31	nome	nome	linguistic	none	_	_	_	_	_	_
31-5	PKP073	31	nell'	nell'	linguistic	none	SpaceAfter=No	_	_	_	_	_
31-6	PKP073	31	arco	arco	linguistic	none	_	_	_	_	_	_
31-7	PKP073	31	di	di	linguistic	none	_	_	_	_	_	_
31-8	PKP073	31	due	due	linguistic	none	_	_	_	_	_	_
31-9	PKP073	31	giorni	giorni	linguistic	none	_	_	_	_	_	_
31-10	PKP073	31	in	in	linguistic	none	_	_	_	_	_	_
31-11	PKP073	31	cui	cui	linguistic	none	_	_	_	_	_	_
31-12	PKP073	31	la	la	linguistic	none	_	_	_	_	_	_
31-13	PKP073	31	mamma	mamma	linguistic	none	_	_	_	_	_	_
31-14	PKP073	31	ha	ha	linguistic	none	_	_	_	_	_	_
31-15	PKP073	31	messo	messo	linguistic	none	_	_	_	_	_	_
31-16	PKP073	31	la	la	linguistic	none	_	_	_	_	_	_
31-17	PKP073	31	patina	patina	linguistic	none	_	End=56.859	_	_	_	_
32-0	PKP073	32	e	e	linguistic	none	_	Begin=57.629	_	_	_	_
32-1	PKP073	32	comunque	comunque	linguistic	none	_	_	_	_	_	_
32-2	PKP073	32	s[i	si	linguistic	none	_	_	_	_	_	1-2(10)
32-3	PKP073	32	c(io)è]	cioè	linguistic	none	_	End=58.369	_	_	1-3(0)	0-4(10)
33-0	PKP072	33	[c(io)è	cioè	linguistic	none	_	Begin=58.059	_	_	1-3(0)	0-4(10)
33-1	PKP072	33	c]on	con	linguistic	none	_	_	_	_	_	0-1(10)
33-2	PKP072	33	me	me	linguistic	none	_	_	_	_	_	_
33-3	PKP072	33	lo	lo	linguistic	none	_	_	_	_	_	_
33-4	PKP072	33	chiamava	chiamava	linguistic	none	_	_	_	_	_	_
33-5	PKP072	33	in	in	linguistic	none	_	_	_	_	_	_
33-6	PKP072	33	un	un	linguistic	none	_	_	_	_	_	_
33-7	PKP072	33	modo	modo	linguistic	none	_	_	_	_	_	_
33-8	PKP072	33	con	con	linguistic	none	_	_	_	_	_	_
33-9	PKP072	33	lui	lui	linguistic	none	_	_	_	_	_	_
33-10	PKP072	33	lo	lo	linguistic	none	_	_	_	_	_	_
33-11	PKP072	33	chiamava	chiamava	linguistic	none	_	_	_	_	_	_
33-12	PKP072	33	in	in	linguistic	none	_	_	_	_	_	_
33-13	PKP072	33	un	un	linguistic	none	_	_	_	_	_	_
33-14	PKP072	33	al[tro]	altro	linguistic	none	_	End=60.871	_	_	_	2-5(11)
34-0	PKP070	34	((ride))	((ride))	nonverbalbehavior	none	_	Begin=59.739|End=60.209	_	_	_	_
35-0	PKP073	35	[poi	poi	linguistic	none	_	Begin=60.399	_	_	_	0-3(11)
35-1	PKP073	35	a	a	linguistic	none	_	_	_	_	_	0-1(11)
35-2	PKP073	35	tavola]	tavola	linguistic	none	_	_	_	_	_	0-6(11)
35-3	PKP073	35	lo	lo	linguistic	none	_	_	_	_	_	_
35-4	PKP073	35	chiamava	chiamava	linguistic	none	_	_	_	_	_	_
35-5	PKP073	35	in	in	linguistic	none	_	_	_	_	_	_
35-6	PKP073	35	tutt~	tutt~	linguistic	none	Interrupted=Yes	_	_	_	_	_
35-7	PKP073	35	in	in	linguistic	none	_	_	_	_	_	_
35-8	PKP073	35	un	un	linguistic	none	_	_	_	_	_	_
35-9	PKP073	35	altro	altro	linguistic	none	_	_	_	_	_	_
35-10	PKP073	35	modo	modo	linguistic	none	_	_	_	_	_	_
35-11	PKP073	35	e	e	linguistic	none	_	_	_	_	_	_
35-12	PKP073	35	noi	noi	linguistic	none	_	_	_	_	_	_
35-13	PKP073	35	ma	ma	linguistic	none	_	_	_	_	_	_
35-14	PKP073	35	non	non	linguistic	none	_	_	_	_	_	_
35-15	PKP073	35	si	si	linguistic	none	_	_	_	_	_	_
35-16	PKP073	35	chiamava	chiamava	linguistic	none	_	_	_	_	_	_
35-17	PKP073	35	flatter?	flatter	linguistic	none	Intonation=Rising	End=63.67	_	_	_	_
36-0	PKP070	36	((ride))	((ride))	nonverbalbehavior	none	_	Begin=63.849|End=64.659	_	_	_	_
37-0	PKP073	37	°e	e	linguistic	none	Volume=Low	Begin=64.049	_	_	_	_
37-1	PKP073	37	quindi:	quindi	linguistic	none	Volume=Low	_	5x1	_	_	_
37-2	PKP073	37	sì°	sì	linguistic	none	Volume=Low	End=65.019	_	_	_	_
38-0	PKP073	38	però	però	linguistic	none	_	Begin=65.789	_	_	_	_
38-1	PKP073	38	sì	sì	linguistic	none	_	_	_	_	_	_
38-2	PKP073	38	ho	ho	linguistic	none	_	_	_	_	_	_
38-3	PKP073	38	letto	letto	linguistic	none	_	_	_	_	_	_
38-4	PKP073	38	sta	sta	linguistic	none	_	_	_	_	_	_
38-5	PKP073	38	cosa	cosa	linguistic	none	_	_	_	_	_	_
38-6	PKP073	38	che	che	linguistic	none	_	_	_	_	_	_
38-7	PKP073	38	è	è	linguistic	none	_	_	_	_	_	_
38-8	PKP073	38	stra	stra	linguistic	none	_	_	_	_	_	_
38-9	PKP073	38	c(io)è	cioè	linguistic	none	_	_	_	_	1-3(0)	_
38-10	PKP073	38	nel	nel	linguistic	none	_	_	_	_	_	_
38-11	PKP073	38	senso	senso	linguistic	none	_	_	_	_	_	_
38-12	PKP073	38	ti:	ti	linguistic	none	_	_	1x1	_	_	_
38-13	PKP073	38	è	è	linguistic	none	_	_	_	_	_	_
38-14	PKP073	38	un	un	linguistic	none	_	_	_	_	_	_
38-15	PKP073	38	modo	modo	linguistic	none	_	_	_	_	_	_
38-16	PKP073	38	per	per	linguistic	none	_	_	_	_	_	_
38-17	PKP073	38	isolare	isolare	linguistic	none	_	_	_	_	_	_
38-18	PKP073	38	i	i	linguistic	none	_	_	_	_	_	_
38-19	PKP073	38	sensi	sensi	linguistic	none	_	_	_	_	_	_
38-20	PKP073	38	[>c(io)è	cioè	linguistic	none	_	_	_	Fast=0-4	1-3(1)	0-4(12)
38-21	PKP073	38	(per	per	linguistic	none	_	_	_	Fast=0-3	0-3(2)	0-3(12)
38-22	PKP073	38	forza)<]	forza	linguistic	none	_	End=70.339	_	Fast=0-5	0-5(2)	0-5(12)
39-0	PKP072	39	[che	che	linguistic	none	_	Begin=69.979	_	_	_	0-3(12)
39-1	PKP072	39	le]	le	linguistic	none	_	_	_	_	_	0-2(12)
39-2	PKP072	39	person~	person~	linguistic	none	Interrupted=Yes	_	_	_	_	_
39-3	PKP072	39	ma	ma	linguistic	none	_	_	_	_	_	_
39-4	PKP072	39	le	le	linguistic	none	_	_	_	_	_	_
39-5	PKP072	39	persone	persone	linguistic	none	_	_	_	_	_	_
39-6	PKP072	39	più	più	linguistic	none	_	_	_	_	_	_
39-7	PKP072	39	i[ntelligenti	intelligenti	linguistic	none	_	_	_	_	_	1-12(13)
39-8	PKP072	39	rie]scono	riescono	linguistic	none	_	_	_	_	_	0-3(13)
39-9	PKP072	39	a	a	linguistic	none	_	_	_	_	_	_
39-10	PKP072	39	f[arlo,	farlo	linguistic	none	Intonation=WeaklyRising	_	_	_	_	1-5(14)
39-11	PKP072	39	o	o	linguistic	none	_	_	_	_	_	0-1(14)
39-12	PKP072	39	le	le	linguistic	none	_	_	_	_	_	0-2(14)
39-13	PKP072	39	persone	persone	linguistic	none	_	_	_	_	_	0-7(14)
39-14	PKP072	39	più	più	linguistic	none	_	_	_	_	_	0-3(14)
39-15	PKP072	39	stupide	stupide	linguistic	none	_	_	_	_	_	0-7(14)
39-16	PKP072	39	riescono	riescono	linguistic	none	_	_	_	_	_	0-8(14)
39-17	PKP072	39	a	a	linguistic	none	_	_	_	_	_	0-1(14)
39-18	PKP072	39	farl~]	farl~	linguistic	none	Interrupted=Yes	End=75.079	_	_	_	0-5(14)
40-0	PKP073	40	[>no	no	linguistic	none	_	Begin=71.622	_	Fast=0-2	_	0-2(13)
40-1	PKP073	40	no	no	linguistic	none	_	_	_	Fast=0-2	_	0-2(13)
40-2	PKP073	40	no<]	no	linguistic	none	_	End=72.359	_	Fast=0-2	_	0-2(13)
41-0	PKP073	41	[c'	c'	linguistic	none	SpaceAfter=No	Begin=72.769	_	_	_	0-2(14)
41-1	PKP073	41	è:	è	linguistic	none	_	_	0x1	_	_	0-1(14)
41-2	PKP073	41	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(14)
41-3	PKP073	41	è	è	linguistic	none	_	_	_	_	_	0-1(14)
41-4	PKP073	41	que~	que~	linguistic	none	Interrupted=Yes	_	_	_	_	0-4(14)
41-5	PKP073	41	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(14)
41-6	PKP073	41	è	è	linguistic	none	_	_	_	_	_	0-1(14)
41-7	PKP073	41	questa	questa	linguistic	none	_	_	_	_	_	0-6(14)
41-8	PKP073	41	patolo~	patolo~	linguistic	none	Interrupted=Yes	_	_	_	_	0-7(14)
41-9	PKP073	41	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(14)
41-10	PKP073	41	è	è	linguistic	none	_	_	_	_	_	0-1(14)
41-11	PKP073	41	questa	questa	linguistic	none	_	_	_	_	_	0-6(14)
41-12	PKP073	41	patolo]gia:,	patologia	linguistic	none	Intonation=WeaklyRising	End=75.669	8x1	_	_	0-3(14)
42-0	PKP073	42	che	che	linguistic	none	_	Begin=76.372	_	_	_	_
42-1	PKP073	42	poi	poi	linguistic	none	_	_	_	_	_	_
42-2	PKP073	42	non	non	linguistic	none	_	_	_	_	_	_
42-3	PKP073	42	so	so	linguistic	none	_	_	_	_	_	_
42-4	PKP073	42	in	in	linguistic	none	_	_	_	_	_	_
42-5	PKP073	42	che	che	linguistic	none	_	_	_	_	_	_
42-6	PKP073	42	graduatoria	graduatoria	linguistic	none	_	_	_	_	_	_
42-7	PKP073	42	si	si	linguistic	none	_	_	_	_	_	_
42-8	PKP073	42	metta	metta	linguistic	none	_	_	_	_	_	_
42-9	PKP073	42	ne[l	nel	linguistic	none	_	_	_	_	_	2-3(15)
42-10	PKP073	42	(per)	per	linguistic	none	_	_	_	_	0-3(0)	0-3(15)
42-11	PKP073	42	(il)	il	linguistic	none	_	_	_	_	0-2(1)	0-2(15)
42-12	PKP073	42	(qi)]	qi	linguistic	none	_	End=78.899	_	_	0-2(2)	0-2(15)
43-0	PKP072	43	[ma	ma	linguistic	none	_	Begin=78.069	_	_	_	0-2(15)
43-1	PKP072	43	è	è	linguistic	none	_	_	_	_	_	0-1(15)
43-2	PKP072	43	una	una	linguistic	none	_	_	_	_	_	0-3(15)
43-3	PKP072	43	patol]ogia	patologia	linguistic	none	_	_	_	_	_	0-5(15)
43-4	PKP072	43	o	o	linguistic	none	_	_	_	_	_	_
43-5	PKP072	43	un	un	linguistic	none	_	_	_	_	_	_
43-6	PKP072	43	disturbo	disturbo	linguistic	none	_	_	_	_	_	_
43-7	PKP072	43	son	son	linguistic	none	_	_	_	_	_	_
43-8	PKP072	43	due	due	linguistic	none	_	_	_	_	_	_
43-9	PKP072	43	[robe	robe	linguistic	none	_	_	_	_	_	0-4(16)
43-10	PKP072	43	diverse]	diverse	linguistic	none	_	End=81.129	_	_	_	0-7(16)
44-0	PKP073	44	[>no	no	linguistic	none	_	Begin=80.319	_	Fast=0-2	_	0-2(16)
44-1	PKP073	44	no	no	linguistic	none	_	_	_	Fast=0-2	_	0-2(16)
44-2	PKP073	44	no<	no	linguistic	none	_	_	_	Fast=0-2	_	0-2(16)
44-3	PKP073	44	una	una	linguistic	none	_	_	_	_	_	0-3(16)
44-4	PKP073	44	patolo]gia	patologia	linguistic	none	_	End=81.469	_	_	_	0-6(16)
45-0	PKP073	45	non	non	linguistic	none	_	Begin=83.739	_	_	_	_
45-1	PKP073	45	era	era	linguistic	none	_	_	_	_	_	_
45-2	PKP073	45	considerato	considerato	linguistic	none	_	_	_	_	_	_
45-3	PKP073	45	disturbo	disturbo	linguistic	none	_	End=85.049	_	_	_	_
46-0	PKP072	46	o[k]	ok	linguistic	none	_	Begin=85.489|End=85.889	_	_	_	1-2(17)
47-0	PKP073	47	[>ho	ho	linguistic	none	_	Begin=85.659	_	Fast=0-2	_	0-2(?)
47-1	PKP073	47	c~]	c~	linguistic	none	Interrupted=Yes	_	_	Fast=0-2	_	0-2(?)
47-2	PKP073	47	ho	ho	linguistic	none	_	_	_	Fast=0-2	_	_
47-3	PKP073	47	cercato	cercato	linguistic	none	_	_	_	Fast=0-7	_	_
47-4	PKP073	47	su	su	linguistic	none	_	_	_	Fast=0-2	_	_
47-5	PKP073	47	internet<	internet	linguistic	none	_	_	_	Fast=0-8	_	_
47-6	PKP073	47	era	era	linguistic	none	_	_	_	_	_	_
47-7	PKP073	47	patologia	patologia	linguistic	none	_	_	_	_	_	_
47-8	PKP073	47	((ride))	((ride))	nonverbalbehavior	none	_	End=88.483	_	_	_	_
48-0	PKP072	48	°vabbè°	vabbè	linguistic	none	Volume=Low	Begin=87.569|End=88.289	_	_	_	_
49-0	PKP072	49	se	se	linguistic	none	_	Begin=89.109	_	_	_	_
49-1	PKP072	49	lo	lo	linguistic	none	_	_	_	_	_	_
49-2	PKP072	49	dice	dice	linguistic	none	_	_	_	_	_	_
49-3	PKP072	49	interne[t]	internet	linguistic	none	_	End=90.749	_	_	_	7-8(19)
50-0	PKP073	50	[e]s[atto	esatto	linguistic	none	_	Begin=90.609	_	_	_	2-6(?)
50-1	PKP073	50	google	google	linguistic	none	_	_	_	_	_	0-6(?)
50-2	PKP073	50	goo]gle	google	linguistic	none	_	_	_	_	_	0-3(?)
50-3	PKP073	50	google	google	linguistic	none	_	_	_	_	_	_
50-4	PKP073	50	[di	di	linguistic	none	_	_	_	_	_	0-2(?)
50-5	PKP073	50	google	google	linguistic	none	_	_	_	_	_	0-6(?)
50-6	PKP073	50	io	io	linguistic	none	_	_	_	_	_	0-2(?)
50-7	PKP073	50	mi	mi	linguistic	none	_	_	_	_	_	0-2(?)
50-8	PKP073	50	fido]	fido	linguistic	none	_	End=93.159	_	_	_	0-4(?)
51-0	PKP070	51	[ci	ci	linguistic	none	_	Begin=90.899	_	_	_	0-2(502)
51-1	PKP070	51	fidiamo]	fidiamo	linguistic	none	_	_	_	_	_	0-7(502)
51-2	PKP070	51	((ride))	((ride))	nonverbalbehavior	none	_	End=92.649	_	_	_	_
52-0	PKP072	52	[sarà	sarà	linguistic	none	_	Begin=92.129	_	_	_	0-4(502)
52-1	PKP072	52	vero]	vero	linguistic	none	_	End=93.149	_	_	_	0-4(502)
53-0	PKP073	53	dopo	dopo	linguistic	none	_	Begin=93.439	_	_	_	_
